Ticker,CIK,accessionNumber,xml_url
AAPL,0000320193,000032019324000116,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000116/xslF345X05/wk-form4_1729204211.xml
AAPL,0000320193,000032019324000114,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000114/xslF345X05/wk-form4_1728426607.xml
AAPL,0000320193,000032019324000112,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000112/xslF345X05/wk-form4_1727994654.xml
AAPL,0000320193,000032019324000111,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000111/xslF345X05/wk-form4_1727994644.xml
AAPL,0000320193,000032019324000110,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000110/xslF345X05/wk-form4_1727994634.xml
AAPL,0000320193,000032019324000109,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000109/xslF345X05/wk-form4_1727994624.xml
AAPL,0000320193,000032019324000108,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000108/xslF345X05/wk-form4_1727994612.xml
AAPL,0000320193,000032019324000101,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000101/xslF345X05/wk-form4_1727822082.xml
AAPL,0000320193,000032019324000100,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000100/xslF345X05/wk-form4_1727822040.xml
AAPL,0000320193,000032019324000099,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000099/xslF345X05/wk-form4_1727821995.xml
AAPL,0000320193,000032019324000098,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000098/xslF345X05/wk-form4_1727821948.xml
AAPL,0000320193,000032019324000097,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000097/xslF345X05/wk-form4_1727821902.xml
AAPL,0000320193,000032019324000096,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000096/xslF345X05/wk-form4_1727821838.xml
AAPL,0000320193,000032019324000088,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000088/xslF345X05/wk-form4_1724106610.xml
AAPL,0000320193,000032019324000086,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000086/xslF345X05/wk-form4_1723590126.xml
AAPL,0000320193,000032019324000084,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000084/xslF345X05/wk-form4_1723069808.xml
AAPL,0000320193,000032019324000075,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000075/xslF345X05/wk-form4_1717453877.xml
AAPL,0000320193,000032019324000073,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000073/xslF345X05/wk-form4_1715985021.xml
AAPL,0000320193,000032019324000071,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000071/xslF345X05/wk-form4_1715725806.xml
AAPL,0000320193,000032019324000058,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000058/xslF345X05/wk-form4_1713393040.xml
AAPL,0000320193,000032019324000056,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000056/xslF345X05/wk-form4_1713220262.xml
AAPL,0000320193,000032019324000055,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000055/xslF345X05/wk-form4_1713220215.xml
AAPL,0000320193,000032019324000052,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000052/xslF345X05/wk-form4_1712183631.xml
AAPL,0000320193,000032019324000051,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000051/xslF345X05/wk-form4_1712183580.xml
AAPL,0000320193,000032019324000050,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000050/xslF345X05/wk-form4_1712183535.xml
AAPL,0000320193,000032019324000049,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000049/xslF345X05/wk-form4_1712183493.xml
AAPL,0000320193,000032019324000048,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000048/xslF345X05/wk-form4_1712183434.xml
AAPL,0000320193,000032019324000039,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000039/xslF345X05/wk-form4_1709336196.xml
AAPL,0000320193,000032019324000038,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000038/xslF345X05/wk-form4_1709336160.xml
AAPL,0000320193,000032019324000037,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000037/xslF345X05/wk-form4_1709336113.xml
AAPL,0000320193,000032019324000036,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000036/xslF345X05/wk-form4_1709336072.xml
AAPL,0000320193,000032019324000035,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000035/xslF345X05/wk-form4_1709336002.xml
AAPL,0000320193,000032019324000034,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000034/xslF345X05/wk-form4_1709335956.xml
AAPL,0000320193,000032019324000033,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000033/xslF345X05/wk-form4_1709335906.xml
AAPL,0000320193,000032019324000022,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000022/xslF345X05/wk-form4_1707176223.xml
AAPL,0000320193,000032019324000021,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000021/xslF345X05/wk-form4_1707176183.xml
AAPL,0000320193,000032019324000020,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000020/xslF345X05/wk-form4_1707176141.xml
AAPL,0000320193,000032019324000019,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000019/xslF345X05/wk-form4_1707176086.xml
AAPL,0000320193,000032019324000018,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000018/xslF345X05/wk-form4_1707176011.xml
AAPL,0000320193,000032019324000017,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000017/xslF345X05/wk-form4_1707175959.xml
AAPL,0000320193,000032019324000016,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000016/xslF345X05/wk-form4_1707175909.xml
AAPL,0000320193,000032019324000015,https://www.sec.gov/Archives/edgar/data/0000320193/000032019324000015/xslF345X05/wk-form4_1707175857.xml
AAPL,0000320193,000032019323000113,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000113/xslF345X05/wk-form4_1701473530.xml
AAPL,0000320193,000032019323000111,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000111/xslF345X05/wk-form4_1700523067.xml
AAPL,0000320193,000032019323000109,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000109/xslF345X05/wk-form4_1700004649.xml
AAPL,0000320193,000032019323000099,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000099/xslF345X05/wk-form4_1697581839.xml
AAPL,0000320193,000032019323000097,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000097/xslF345X05/wk-form4_1696977071.xml
AAPL,0000320193,000032019323000096,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000096/xslF345X05/wk-form4_1696977012.xml
AAPL,0000320193,000032019323000093,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000093/xslF345X05/wk-form4_1696381746.xml
AAPL,0000320193,000032019323000092,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000092/xslF345X05/wk-form4_1696381688.xml
AAPL,0000320193,000032019323000091,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000091/xslF345X05/wk-form4_1696381604.xml
AAPL,0000320193,000032019323000090,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000090/xslF345X05/wk-form4_1696381514.xml
AAPL,0000320193,000032019323000089,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000089/xslF345X05/wk-form4_1696381457.xml
AAPL,0000320193,000032019323000088,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000088/xslF345X05/wk-form4_1696381345.xml
AAPL,0000320193,000032019323000081,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000081/xslF345X05/wk-form4_1695162617.xml
AAPL,0000320193,000032019323000079,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000079/xslF345X05/wk-form4_1691533817.xml
AAPL,0000320193,000032019323000070,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000070/xslF345X04/wf-form4_168444912415136.xml
AAPL,0000320193,000032019323000068,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000068/xslF345X04/wf-form4_168393061463065.xml
AAPL,0000320193,000032019323000066,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000066/xslF345X04/wf-form4_168375780902324.xml
AAPL,0000320193,000032019323000057,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000057/xslF345X04/wf-form4_168185708431590.xml
AAPL,0000320193,000032019323000055,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000055/xslF345X04/wf-form4_168177065948283.xml
AAPL,0000320193,000032019323000053,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000053/xslF345X04/wf-form4_168116581286812.xml
AAPL,0000320193,000032019323000051,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000051/xslF345X04/wf-form4_168064766485466.xml
AAPL,0000320193,000032019323000050,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000050/xslF345X04/wf-form4_168064761527635.xml
AAPL,0000320193,000032019323000049,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000049/xslF345X04/wf-form4_168064754806371.xml
AAPL,0000320193,000032019323000048,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000048/xslF345X04/wf-form4_168064750462974.xml
AAPL,0000320193,000032019323000047,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000047/xslF345X04/wf-form4_168064745080973.xml
AAPL,0000320193,000032019323000040,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000040/xslF345X04/wf-form4_167969705479427.xml
AAPL,0000320193,000032019323000038,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000038/xslF345X03/wf-form4_167883332720098.xml
AAPL,0000320193,000032019323000037,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000037/xslF345X03/wf-form4_167883328933055.xml
AAPL,0000320193,000032019323000036,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000036/xslF345X03/wf-form4_167883325244111.xml
AAPL,0000320193,000032019323000035,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000035/xslF345X03/wf-form4_167883321069337.xml
AAPL,0000320193,000032019323000034,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000034/xslF345X03/wf-form4_167883316975236.xml
AAPL,0000320193,000032019323000033,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000033/xslF345X03/wf-form4_167883310220723.xml
AAPL,0000320193,000032019323000032,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000032/xslF345X03/wf-form4_167883306952487.xml
AAPL,0000320193,000032019323000031,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000031/xslF345X03/wf-form4_167883304133328.xml
AAPL,0000320193,000032019323000022,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000022/xslF345X03/wf-form4_167546747536649.xml
AAPL,0000320193,000032019323000021,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000021/xslF345X03/wf-form4_167546742335512.xml
AAPL,0000320193,000032019323000020,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000020/xslF345X03/wf-form4_167546736542524.xml
AAPL,0000320193,000032019323000019,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000019/xslF345X03/wf-form4_167546729886985.xml
AAPL,0000320193,000032019323000018,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000018/xslF345X03/wf-form4_167546724839309.xml
AAPL,0000320193,000032019323000017,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000017/xslF345X03/wf-form4_167546717269434.xml
AAPL,0000320193,000032019323000016,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000016/xslF345X03/wf-form4_167546711444862.xml
AAPL,0000320193,000032019323000015,https://www.sec.gov/Archives/edgar/data/0000320193/000032019323000015/xslF345X03/wf-form4_167546705890329.xml
AAPL,0000320193,000032019322000113,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000113/xslF345X03/wf-form4_166924620985339.xml
AAPL,0000320193,000032019322000111,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000111/xslF345X03/wf-form4_166734181374173.xml
AAPL,0000320193,000032019322000102,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000102/xslF345X03/wf-form4_166613234346671.xml
AAPL,0000320193,000032019322000101,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000101/xslF345X03/wf-form4_166613226881196.xml
AAPL,0000320193,000032019322000097,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000097/xslF345X03/wf-form4_166493494107053.xml
AAPL,0000320193,000032019322000095,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000095/xslF345X03/wf-form4_166493432440801.xml
AAPL,0000320193,000032019322000096,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000096/xslF345X03/wf-form4_166493485929155.xml
AAPL,0000320193,000032019322000098,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000098/xslF345X03/wf-form4_166493500034922.xml
AAPL,0000320193,000032019322000090,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000090/xslF345X03/wf-form4_166432987613616.xml
AAPL,0000320193,000032019322000089,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000089/xslF345X03/wf-form4_166432981128707.xml
AAPL,0000320193,000032019322000088,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000088/xslF345X03/wf-form4_166432973592639.xml
AAPL,0000320193,000032019322000087,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000087/xslF345X03/wf-form4_166432966938808.xml
AAPL,0000320193,000032019322000086,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000086/xslF345X03/wf-form4_166432958917508.xml
AAPL,0000320193,000032019322000085,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000085/xslF345X03/wf-form4_166432952647630.xml
AAPL,0000320193,000032019322000076,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000076/xslF345X03/wf-form4_166094821148314.xml
AAPL,0000320193,000032019322000074,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000074/xslF345X03/wf-form4_166008422355199.xml
AAPL,0000320193,000032019322000072,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000072/xslF345X03/wf-form4_165973862846098.xml
AAPL,0000320193,000032019322000063,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000063/xslF345X03/wf-form4_165248105838188.xml
AAPL,0000320193,000032019322000061,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000061/xslF345X03/wf-form4_165187623819106.xml
AAPL,0000320193,000032019322000053,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000053/xslF345X03/wf-form4_165040749395911.xml
AAPL,0000320193,000032019322000052,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000052/xslF345X03/wf-form4_165040742689204.xml
AAPL,0000320193,000032019322000049,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000049/xslF345X03/wf-form4_164919799612317.xml
AAPL,0000320193,000032019322000048,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000048/xslF345X03/wf-form4_164919793500496.xml
AAPL,0000320193,000032019322000047,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000047/xslF345X03/wf-form4_164919788707106.xml
AAPL,0000320193,000032019322000046,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000046/xslF345X03/wf-form4_164919783103450.xml
AAPL,0000320193,000032019322000041,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000041/xslF345X03/wf-form4_164678264350913.xml
AAPL,0000320193,000032019322000040,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000040/xslF345X03/wf-form4_164678259356672.xml
AAPL,0000320193,000032019322000039,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000039/xslF345X03/wf-form4_164678253465583.xml
AAPL,0000320193,000032019322000038,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000038/xslF345X03/wf-form4_164678248157775.xml
AAPL,0000320193,000032019322000037,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000037/xslF345X03/wf-form4_164678242279764.xml
AAPL,0000320193,000032019322000036,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000036/xslF345X03/wf-form4_164678236531567.xml
AAPL,0000320193,000032019322000035,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000035/xslF345X03/wf-form4_164678229722183.xml
AAPL,0000320193,000032019322000034,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000034/xslF345X03/wf-form4_164678223741209.xml
AAPL,0000320193,000032019322000025,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000025/xslF345X03/wf-form4_164427662367600.xml
AAPL,0000320193,000032019322000023,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000023/xslF345X03/wf-form4_164393152667942.xml
AAPL,0000320193,000032019322000022,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000022/xslF345X03/wf-form4_164393146754706.xml
AAPL,0000320193,000032019322000021,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000021/xslF345X03/wf-form4_164393139518938.xml
AAPL,0000320193,000032019322000020,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000020/xslF345X03/wf-form4_164393133439643.xml
AAPL,0000320193,000032019322000019,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000019/xslF345X03/wf-form4_164393124898522.xml
AAPL,0000320193,000032019322000018,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000018/xslF345X03/wf-form4_164393117233036.xml
AAPL,0000320193,000032019322000017,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000017/xslF345X03/wf-form4_164393109986560.xml
AAPL,0000320193,000032019322000016,https://www.sec.gov/Archives/edgar/data/0000320193/000032019322000016/xslF345X03/wf-form4_164393104282208.xml
AAPL,0000320193,000032019321000114,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000114/xslF345X03/wf-form4_163710541081314.xml
AAPL,0000320193,000032019321000112,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000112/xslF345X03/wf-form4_163675992058856.xml
AAPL,0000320193,000032019321000108,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000108/xslF345X03/wf-form4_163597867263388.xml
AAPL,0000320193,000032019321000099,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000099/xslF345X03/wf-form4_163485542776887.xml
AAPL,0000320193,000032019321000097,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000097/xslF345X03/wf-form4_163468269006289.xml
AAPL,0000320193,000032019321000096,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000096/xslF345X03/wf-form4_163468261390808.xml
AAPL,0000320193,000032019321000093,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000093/xslF345X03/wf-form4_163347386959085.xml
AAPL,0000320193,000032019321000092,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000092/xslF345X03/wf-form4_163347379860494.xml
AAPL,0000320193,000032019321000091,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000091/xslF345X03/wf-form4_163347373433784.xml
AAPL,0000320193,000032019321000090,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000090/xslF345X03/wf-form4_163347311336788.xml
AAPL,0000320193,000032019321000085,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000085/xslF345X03/wf-form4_163286851816033.xml
AAPL,0000320193,000032019321000084,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000084/xslF345X03/wf-form4_163286847648313.xml
AAPL,0000320193,000032019321000083,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000083/xslF345X03/wf-form4_163286842980488.xml
AAPL,0000320193,000032019321000082,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000082/xslF345X03/wf-form4_163286838690995.xml
AAPL,0000320193,000032019321000081,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000081/xslF345X03/wf-form4_163286834378268.xml
AAPL,0000320193,000032019321000080,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000080/xslF345X03/wf-form4_163286823606839.xml
AAPL,0000320193,000032019321000073,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000073/xslF345X03/wf-form4_163001701613155.xml
AAPL,0000320193,000032019321000071,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000071/xslF345X03/wf-form4_162984422696515.xml
AAPL,0000320193,000032019321000069,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000069/xslF345X03/wf-form4_162854822510730.xml
AAPL,0000320193,000032019321000067,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000067/xslF345X03/wf-form4_162811622543495.xml
AAPL,0000320193,000032019321000060,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000060/xslF345X03/wf-form4_162025388592461.xml
AAPL,0000320193,000032019321000059,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000059/xslF345X03/wf-form4_162025381465785.xml
AAPL,0000320193,000032019321000050,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000050/xslF345X03/wf-form4_161887148361718.xml
AAPL,0000320193,000032019321000049,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000049/xslF345X03/wf-form4_161887141797206.xml
AAPL,0000320193,000032019321000046,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000046/xslF345X03/wf-form4_161766207883637.xml
AAPL,0000320193,000032019321000045,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000045/xslF345X03/wf-form4_161766194119040.xml
AAPL,0000320193,000032019321000044,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000044/xslF345X03/wf-form4_161766181877540.xml
AAPL,0000320193,000032019321000040,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000040/xslF345X03/wf-form4_161429622893015.xml
AAPL,0000320193,000032019321000039,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000039/xslF345X03/wf-form4_161429614827041.xml
AAPL,0000320193,000032019321000038,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000038/xslF345X03/wf-form4_161429609463628.xml
AAPL,0000320193,000032019321000037,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000037/xslF345X03/wf-form4_161429604194177.xml
AAPL,0000320193,000032019321000036,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000036/xslF345X03/wf-form4_161429598243346.xml
AAPL,0000320193,000032019321000035,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000035/xslF345X03/wf-form4_161429591861303.xml
AAPL,0000320193,000032019321000034,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000034/xslF345X03/wf-form4_161429585074371.xml
AAPL,0000320193,000032019321000026,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000026/xslF345X03/wf-form4_161239555356050.xml
AAPL,0000320193,000032019321000025,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000025/xslF345X03/wf-form4_161239548384646.xml
AAPL,0000320193,000032019321000024,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000024/xslF345X03/wf-form4_161239542324805.xml
AAPL,0000320193,000032019321000023,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000023/xslF345X03/wf-form4_161239535474705.xml
AAPL,0000320193,000032019321000022,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000022/xslF345X03/wf-form4_161239528138893.xml
AAPL,0000320193,000032019321000021,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000021/xslF345X03/wf-form4_161239515778792.xml
AAPL,0000320193,000032019321000020,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000020/xslF345X03/wf-form4_161239509434831.xml
AAPL,0000320193,000032019321000019,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000019/xslF345X03/wf-form4_161239502964926.xml
AAPL,0000320193,000032019321000004,https://www.sec.gov/Archives/edgar/data/0000320193/000032019321000004/xslF345X03/wf-form4_160988957683472.xml
AAPL,0000320193,000032019320000101,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000101/xslF345X03/wf-form4_160565582610158.xml
AAPL,0000320193,000032019320000099,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000099/xslF345X03/wf-form4_160461904119340.xml
AAPL,0000320193,000032019320000090,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000090/xslF345X03/wf-form4_160314673986899.xml
AAPL,0000320193,000032019320000089,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000089/xslF345X03/wf-form4_160314661733333.xml
AAPL,0000320193,000032019320000086,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000086/xslF345X03/wf-form4_160262821333467.xml
AAPL,0000320193,000032019320000084,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000084/xslF345X03/wf-form4_160193720275669.xml
AAPL,0000320193,000032019320000083,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000083/xslF345X03/wf-form4_160193715587800.xml
AAPL,0000320193,000032019320000082,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000082/xslF345X03/wf-form4_160193701297920.xml
AAPL,0000320193,000032019320000078,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000078/xslF345X03/wf-form4_160141899239637.xml
AAPL,0000320193,000032019320000077,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000077/xslF345X03/wf-form4_160141893471775.xml
AAPL,0000320193,000032019320000076,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000076/xslF345X03/wf-form4_160141889148665.xml
AAPL,0000320193,000032019320000075,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000075/xslF345X03/wf-form4_160141884313005.xml
AAPL,0000320193,000032019320000074,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000074/xslF345X03/wf-form4_160141879027128.xml
AAPL,0000320193,000032019320000073,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000073/xslF345X03/wf-form4_160141863355452.xml
AAPL,0000320193,000032019320000066,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000066/xslF345X03/wf-form4_159839550969947.xml
AAPL,0000320193,000032019320000064,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000064/xslF345X03/wf-form4_159830825188983.xml
AAPL,0000320193,000032019320000056,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000056/xslF345X03/wf-form4_158932261319105.xml
AAPL,0000320193,000032019320000054,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000054/xslF345X03/wf-form4_158829658358801.xml
AAPL,0000320193,000032019320000045,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000045/xslF345X03/wf-form4_158716268511263.xml
AAPL,0000320193,000032019320000044,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000044/xslF345X03/wf-form4_158716262832690.xml
AAPL,0000320193,000032019320000041,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000041/xslF345X03/wf-form4_158647142758084.xml
AAPL,0000320193,000032019320000039,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000039/xslF345X03/wf-form4_158595308536827.xml
AAPL,0000320193,000032019320000038,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000038/xslF345X03/wf-form4_158595302992961.xml
AAPL,0000320193,000032019320000035,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000035/xslF345X03/wf-form4_158293300685250.xml
AAPL,0000320193,000032019320000034,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000034/xslF345X03/wf-form4_158293293482087.xml
AAPL,0000320193,000032019320000033,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000033/xslF345X03/wf-form4_158293286599770.xml
AAPL,0000320193,000032019320000032,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000032/xslF345X03/wf-form4_158293278709070.xml
AAPL,0000320193,000032019320000031,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000031/xslF345X03/wf-form4_158293272634137.xml
